0,0,0,38.264142,0,0,0,0,0,0,0,0,0,105.88908,0,0,0,0,1.638917,0,0,0,0,0,8.6255567,0,9.0293818,9.9254883,0,0,0,0,242.74689,0.9211199,0,0,8.0470662,0,0,0,0,24.504198,5.1272777,21.156168,0,14.795441,43.76431,410.74422,0,1.1262088,637.80751,881.65865,0,0.00016660551,0.35494678,0,1.4186257,0,0.021207237,0,0,0,0,0.104835892,0,53.765556,0,0,0,0,0,38.563263,0,22.437565,24.415889,0,0,4.5835564,6.1479796,6.520897,30.085577,0.018469104,0,328.66575,0,0.46228389,0,0,0,0,17.581252,16.294341,0,0,21.177229,1.2431592e-91,0,0,0,0,0,0,0,0,2.6395509e-06,0,0,0,0,6.1706996
0,5.89059424242424,0,7.01309666666667,130.877353535354,0,0,0,0,0,0,0,0,46.4782232323233,0,0,0,0,0,0,18.2652727272727,7.08769767676767e-07,0,0.000248995757575758,0,1.76936111111111,0,0,0,0,0,0,2.18579646464646,0,0,0,0,0,0,0,0,24.8936575757576,0,34.5492777777778,0,4.30416545454546e-05,0,0,0,0,45.4669101010101,120.827203030303,19.781495959596,4.38761151515151e-10,0.799422494949495,0,4.20411919191919,0,0,0.280848717171717,0,0,0,0,0,0.00417846424242424,0,0,0,0,0,0.000114337281818182,0,3.19150787878788,3.39829272727273e-05,0,14.6109474747475,1.70619262626263,5.2708103030303,0,0,0.00896707787878788,0,0,13.5380202020202,0.711582727272727,0,0,0.478079121212121,0,0.928583383838384,0,0,0,0,0.00816079939393939,0,0,0,0,1.05538021212121,0,215.182343434343,0,0,0,0,0,0,0
77.391977,0,0,41.663563,46.523699,0,0,0,0,0,0,0,0,1022.39892,0,0,0,0,0,0,0.0016520782,1.7069103e-06,79.271604,1.16716501e-08,0,1.7558028,0,13.733602,0,0,0,0,42.025322,0,0,0,0,0,0,0,0,95.5076249999999,0,0,0,1.4819848,0,272.81137,0,28.940911,0,1245.41068,133.99,9.08073610000001e-13,0,0,1.5034401,0,0,0,0,0,0,0,0,0.0045510783,0,0,0,0,0,58.587307,0,0,1.4367497,0,0,6.8040972,0.30460574,0,11.4527651,0.014314633,0,0,0,0.76173558,0,0,0,0,0,0.28666099,0,0,0,0.00061954131,0,0,0,0,0,0,6.8173054,0,0,0,0,0,0,0
71.0812474747475,0.590872696969697,0,12.2331501010101,4.98972787878788,0,0,0,0,0,0,0,0,204.924121212121,0,0,0,0,5.68774474747475,0,0.000803402212121212,9.53338454545454e-06,0,5.42441e-10,0,3.06173505050505,0,0.526931414141414,0.0907274939393939,0,0.0954803090909091,0,4.36807070707071,0,46.1870515151515,0,0,0,0,0,0.0335322,20.3326515151515,0,0,0,9.80274656565657,29.360398989899,1.5942003030303,0,9.05963424242425,6.58667111111111,173.458404040404,169.279535353535,1.03854591919192e-56,2.81998464646465,0,6.10773323232323,0,0,7.09076414141414,0,0,0,0,0,0.00159215363636364,0,0,0,0,0,12.5740111111111,0,0,2.00350353535354e-05,0,9.46166272727272,7.65680939393939,0.165169383838384,0,9.60189242424243,0.00702958393939394,0,0,0,0.866333202020202,0,0,0,0,0,2.77632181818182,0,0,0,0.000144729797979798,0,0,10.7527341414141,0,11.0006244444444,0,93.1609898989899,0,0,0,0.513631727272727,0,0,0.00345987888888889
47.53894,0,0,20.91547,13.853153,2.6912314e-05,0,0,0,0,0,0,0,92.517433,0,0,0,0,4.9157878,0,16.079796,9.0177564e-08,0,0,0.33646286,5.7290407,2.3252233,0.036233978,0.24644457,0,14.241602,0,32.198779,0,14.125208,0,1.15304112,58.945827,0,0,0,3.8875104,12.8685963,5.8591785,0,26.341661,0,69.115979,0,2.0862628,278.61702,457.19789,20.235347,6.7434012e-05,0,23.401075,0,0.00124767401,0.758067629999999,0,0,0,0,1.02510318,0,0.00110862644,0,0,0,0,0,2.1135231,0,0,1.7037944e-05,0,16.291192,6.1397619,3.7588664,0,10.3081097,0.0037517635,1.9631724,28.785261,0,0,0,0,0.30455546,0,0,3.7478221,0,0,0.18772776,0.0015370164,0,0,0,5.15923,0,0,414.96317,0,1.771616,0,0,2.3945885,0,0
0,1.02716876767677,0,16.8985515151515,15.825203030303,0,0,0,0,0,0,0,0,57.1750616161616,0,0,0,0,0,0.627689686868687,0.00149226323232323,246.041848484848,0,0.000298001393939394,0,0.80012994949495,0,0,0.999422989898991,0,0,0,0,0,0,0,0,0,0,0,0,47.1362767676768,0,0,0,8.32642373737374,0,10.4391677777778,0,9.99437969696969,0,718.374525252525,6.10327282828283,9.29429909090909e-05,0,0.138803494949495,0,0,0,0,0,0,0,0,0,0.00394324050505051,0,0,0,2.52132121212121,0,177.762818181818,0,0,0.0192642929292929,0,0,27.2376181818182,7.09704707070707,0,14.1795272727273,0.0218601454545455,0,14.3508414141414,0,0.681484747474747,0,0,0,0,0,164.67098989899,0,0,0,0.0361099656565656,0,0,0,0,0,0,330.014626262626,0,0,0.617063464646465,0,0,0,0.00852533353535353
96.353762244898,2.94187275510204,0,13.372493877551,49.1388193877551,0,0,0,0,0,0,0,0,0.0107537414285714,0,0,0,0,0.81787943877551,0,39.7442867346939,8.22058326530613e-06,0,5.08386989795918e-07,0,60.8625897959184,0,17.653743877551,0,0,0,0,0,0,0,0,0,0,0,0,0,114.652202040816,0,0,0,0.000163850346938776,0,36.0659295918367,0,33.9152673469388,29.2708683673469,610.84387755102,10.4715662244898,1.08192143877551,0,0,0,0,0,18.3226683673469,0,0,0,0,0,0.0149197979591837,0,0,0,0,0,0.000511930091836735,0,2.00413602040816,0.00015434812244898,0,0,6.04278979591837,18.8130551020408,0,0,0,0,2.63339867346939,0,0,0,0,0,0,0,39.8831244897959,1.82720897959184,0,0,3.33592336734694,0,0,0,0,0,0,7.25665897959184,0,0,0,0,0,0,0
6.06995797979798,32.6338636363636,0,0,0,0,0,0,0,0,0,0,0,129.08597979798,0,0,0,0,0,0,0.00202176565656566,2.32970404040404e-05,0,0,0,0,0,2.23776131313131,0,0,30.9195585858586,0,47.5757787878788,77.0935858585859,0,0,18.8960858585859,0,0.164495909090909,0,0,97.1496272727273,0,0,0,5.19083161616162e-05,9.80736404040404,21.4876919191919,0,23.8586363636364,147.96901010101,1480.25282828283,246.264080808081,0.0109628547474747,0,0,0,0,0,3.78678818181818,0,0,0,0,0,0.00441520454545455,0,0,0,0,0,0.000151472313131313,0,0,7.18129363636364e-05,0,14.2747838383838,16.4115111111111,0,13.7186101010101,9.13792909090909,0.0251374101010101,2.80759070707071,23.6601181818182,0,2.01017424242424,0,0,0,0,0,160.411757575758,0.339361565656566,0,70.0389202020202,102.098564646465,0,0,0,59.3882606060606,0,0,49.0291434343434,0,0,2.8772801010101,0,0,0,0.00628205636363636
79.733554,0,0,23.848838,2.9572856,0.00052216588,0,0,0,0,0,0,0,0.0016431069,0,0,0,0,11.2579412,0,0.00087950301,0,0,0,7.5304565,0,0,0.039454105,0,0,111.534664,0,133.97798,0,0,0,0,0,0,0,0,56.3085,0.73526071,0,0,11.6796321,101.254932,366.1767,0,42.06251,93.889117,532.59116,3.3150699,4.9697019e-05,0.15062366,0,16.172952,0,0.015955071,0,0,0,0,2.6456194,0,0.002040684,0,0,0,0,0,6.4686972e-05,0,15.340136,2.1868672e-05,0,2.0821135,26.841711,0.032805643,0,13.832925,0.0101873929,0,74.439507,0,0,0,0,0,0,1.2462518e-19,19.924882,0,0,5.4385575,2.8153168e-09,0,0,0,0,4.6922966,0,37.512663,0,4.8883003e-06,0,0,0,0,0.0043223424
43.912637755102,3.64341734693878,0,9.39072551020408,86.6876336734694,2.33459255102041e-05,0,0,0,0,0,0.0352868928571429,0,0.00130778479591837,0,0,0,0,0,0.239833244897959,0.00112318244897959,7.78608336734694,0,0,0.138419632653061,0.530190918367347,0,13.3021265306122,0,0,46.1135030612245,0,1.92684173469388,0,0,0,0,0,0,0,0,12.8606795918367,0.702463897959184,0,0,10.2224812244898,169.50743877551,218.85787755102,0.00146822275510204,24.4572020408163,73.0305928571429,478.39718367347,148.073357142857,0.000168008428571428,0,17.4166071428571,0,0,0,0,0,0,0,0,0,0.00226970806122449,0,0,0,0,0,44.1591836734694,0,0,4.01360897959184e-05,0,9.17465306122449,32.854212244898,0.211563193877551,0.52808012244898,0.405700244897959,0.0152278316326531,0,91.5238193877551,0,0.449601724489796,0,0,0,0,0,18.765512244898,0,0,28.8701602040816,1.66415346938775e-09,0,0,0,11.9047455102041,0,0,33.190656122449,0,0,0,0,0,0,1.52441765306122
